faceID,file,graphic,person,situation,bg,shotangle,ID,facecounter,detect,obscured,lighting,headangle,glasses,visorhat,type,time.user.self,time.sys.self,time.elapsed,minX,maxX,minY,maxY,boxID,matchesManual,size,year,court,round,player1,country1,player2,country2,matchDraw,duplicates
3051,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0044.png,0,1,1,2,0,1898,1,1,0,2,3,1,1,Microsoft,0.35,0.03,2.065,366,417,85,136,1,TRUE,2601,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,TRUE
3052,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0044.png,0,1,1,2,0,1898,1,1,0,2,3,1,1,Skybiometry,0.01,0,1.431,369,415,85.005,130.995,1,TRUE,2115.54,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,TRUE
3053,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0044.png,0,1,1,2,0,1898,1,1,0,2,3,1,1,Skybiometry,0.01,0,1.431,650.04,692.04,136.0125,177.9975,2,TRUE,1763.37,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,TRUE
3054,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0044.png,0,1,1,2,0,1899,2,0,0,2,3,0,0,Manual,NA,NA,NA,660.6457612,720.0044176,141.3488557,192.5184536,2,TRUE,3037.35858,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,TRUE
3055,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0045.png,0,1,1,2,0,1900,1,0,0,2,3,0,0,Google,0.176,0.004,2.907,208,310,36,155,1,TRUE,12138,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3056,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0045.png,0,1,1,2,0,1900,1,0,0,2,3,0,0,Microsoft,0.33,0.02,2.321,211,274,74,137,1,TRUE,3969,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3057,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0045.png,0,1,1,2,0,1900,1,0,0,2,3,0,0,Manual,NA,NA,NA,224.4886773,309.6554452,76.9742003,144.6501201,1,TRUE,5763.739354,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3058,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0045.png,0,1,1,2,0,1900,1,0,0,2,3,0,0,Skybiometry,0,0,1.727,218,270,76.005,128.025,1,TRUE,2705.04,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3059,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0045.png,0,1,1,2,0,1900,1,0,0,2,3,0,0,Animetrics,0.16,0,5.964,203,279,61,137,1,TRUE,5776,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3060,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0046.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.16,0,8.505,337,396,115,174,1,FALSE,3481,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3061,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0046.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.3,0,1.977,345,389,124,168,1,FALSE,1936,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3062,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0046.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.188,0.004,2.903,327,397,91,172,1,FALSE,5670,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3063,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0046.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0.01,0,1.625,349,387,126.99,164.97,1,FALSE,1443.24,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3064,2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0047.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,MPuig,PUR,KPliskova,CZE,WS210,FALSE
3065,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0001.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3066,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0002.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3067,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0003.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3068,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0004.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3069,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0005.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3070,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0006.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3071,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0007.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.18,0.004,2.944,541,602,117,188,1,FALSE,4331,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3072,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0008.png,0,1,1,2,0,1901,1,0,0,2,3,1,0,Google,0.16,0,3.257,202,392,52,273,1,TRUE,41990,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3073,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0008.png,0,1,1,2,0,1901,1,0,0,2,3,1,0,Animetrics,0.17,0,5.141,238,344,126,232,1,TRUE,11236,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3074,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0008.png,0,1,1,2,0,1901,1,0,0,2,3,1,0,Manual,NA,NA,NA,245.1351665,403.855052,123.1919016,268.4475344,1,TRUE,23054.95741,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3075,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0008.png,0,1,1,2,0,1901,1,0,0,2,3,1,0,Microsoft,0.26,0.02,2.135,230,355,126,251,1,TRUE,15625,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3076,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0008.png,0,1,1,2,0,1901,1,0,0,2,3,1,0,Skybiometry,0.01,0,1.466,244.04,346.04,130.9725,232.9875,1,TRUE,10405.53,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3077,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0009.png,0,1,1,2,0,1902,1,0,0,2,3,0,1,Manual,NA,NA,NA,299.3322006,476.1177642,80.27546468,242.0374194,1,TRUE,28597.17833,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3078,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0009.png,0,1,1,2,0,1902,1,0,0,2,3,0,1,Google,0.128,0.008,2.987,276,487,0,242,1,TRUE,51062,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3079,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0010.png,0,1,1,2,0,1903,1,0,0,2,3,0,1,Google,0.112,0.004,3.036,194,400,41,281,1,TRUE,49440,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3080,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0010.png,0,1,1,2,0,1903,1,0,0,2,3,0,1,Manual,NA,NA,NA,196.0997547,376.756535,126.493166,266.7969022,1,TRUE,25346.82125,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3081,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0010.png,0,1,1,2,0,1903,1,0,0,2,3,0,1,Microsoft,0.27,0.01,2.057,263,397,116,250,1,TRUE,17956,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3082,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0011.png,0,1,1,2,0,1904,1,0,0,2,3,0,1,Microsoft,0.26,0.02,1.947,283,425,103,245,1,TRUE,20164,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3083,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0011.png,0,1,1,2,0,1904,1,0,0,2,3,0,1,Google,0.136,0,2.844,206,430,20,280,1,TRUE,58240,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3084,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0011.png,0,1,1,2,0,1904,1,0,0,2,3,0,1,Manual,NA,NA,NA,220.6174606,399.9838353,118.2400051,266.7969022,1,TRUE,26646.11207,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3085,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0011.png,0,1,1,2,0,1904,1,0,0,2,3,0,1,Animetrics,0.13,0.03,5.213,278,428,87,237,1,TRUE,22500,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3086,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0012.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3087,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0013.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3088,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0014.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3089,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0015.png,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3090,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0016.png,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3091,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0017.png,0,1,1,2,0,2308,1,0,0,2,3,0,1,Manual,NA,NA,NA,286.7996684,345.8508312,72.12001332,127.2022035,1,TRUE,3252.66738,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3092,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0017.png,0,1,1,2,0,2308,1,0,0,2,3,0,1,Manual,NA,NA,NA,130.2342229,192.7551206,98.68502274,140.4341343,3,TRUE,2610.191931,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3093,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0017.png,0,1,1,2,0,2308,1,0,0,2,3,0,1,Google,0.176,0.012,2.965,280,354,44,130,1,TRUE,6364,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3094,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0017.png,0,1,1,2,0,2309,2,1,0,1,3,1,1,Manual,NA,NA,NA,286.7996684,345.8508312,72.12001332,127.2022035,1,TRUE,3252.66738,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3095,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0017.png,0,1,1,2,0,2309,2,1,0,1,3,1,1,Manual,NA,NA,NA,130.2342229,192.7551206,98.68502274,140.4341343,3,TRUE,2610.191931,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3096,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0017.png,0,1,1,2,0,2309,2,1,0,1,3,1,1,Google,0.176,0.012,2.965,280,354,44,130,1,TRUE,6364,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3097,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0018.png,0,1,0,0,1,7,1,0,0,2,3,1,1,Manual,NA,NA,NA,394.3192233,440.4131392,41.46308071,101.2924682,1,TRUE,2757.770755,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3098,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0019.png,0,1,0,0,1,8,1,0,0,2,2,1,1,Manual,NA,NA,NA,422.6041262,463.4600972,59.28460038,116.5680565,1,TRUE,2340.371222,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3099,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0020.png,1,0,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3100,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0021.png,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3101,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0022.png,0,1,1,2,0,9,1,0,0,2,3,0,1,Manual,NA,NA,NA,336.7018283,416.3185922,26.18749242,120.3869536,1,TRUE,7499.85626,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3102,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0022.png,0,1,1,2,0,9,1,0,0,2,3,0,1,Google,0.184,0.008,3.623,331,405,34,120,1,TRUE,6364,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3103,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0023.png,0,1,1,2,0,10,1,0,0,1,2,0,1,Manual,NA,NA,NA,247.6567634,329.3687053,51.64680624,142.0273703,1,TRUE,7385.171399,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3104,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0024.png,0,1,0,2,0,11,1,0,0,2,3,0,1,Manual,NA,NA,NA,17.18718362,80.04252356,37.64418364,106.384331,3,TRUE,4320.68533,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3105,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0024.png,0,1,0,2,0,11,1,0,0,2,3,0,1,Google,0.136,0,2.959,319,383,75,149,1,TRUE,4736,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3106,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0024.png,0,1,0,2,0,12,2,1,0,2,3,1,1,Manual,NA,NA,NA,17.18718362,80.04252356,37.64418364,106.384331,3,TRUE,4320.68533,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3107,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0024.png,0,1,0,2,0,12,2,1,0,2,3,1,1,Google,0.136,0,2.959,319,383,75,149,1,TRUE,4736,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3108,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0024.png,0,1,0,2,0,11,1,0,0,2,3,0,1,Manual,NA,NA,NA,324.1307603,392.2240453,69.46832591,148.3921988,1,TRUE,5374.18577,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3109,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0024.png,0,1,0,2,0,12,2,1,0,2,3,1,1,Manual,NA,NA,NA,324.1307603,392.2240453,69.46832591,148.3921988,1,TRUE,5374.18577,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3110,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0025.png,0,1,0,2,0,13,1,0,0,2,3,0,1,Manual,NA,NA,NA,368.1294983,428.8896602,59.28460038,147.1192331,1,TRUE,5336.846504,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3111,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0025.png,0,1,0,2,0,13,1,0,0,2,3,0,1,Google,0.152,0.004,2.82,362,431,57,137,1,TRUE,5520,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3112,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0025.png,0,1,0,2,0,13,1,0,0,2,3,0,1,Microsoft,0.28,0,1.781,386,430,81,125,1,TRUE,1936,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3113,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0026.png,0,1,1,2,0,14,1,0,0,2,2,1,1,Manual,NA,NA,NA,464.4511532,671.6840946,8.690611342,225.0792403,1,TRUE,44842.85206,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3114,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0026.png,0,1,1,2,0,14,1,0,0,2,2,1,1,Google,0.14,0.004,3.069,476,670,0,208,1,TRUE,40352,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3115,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0027.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3116,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0028.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3117,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0029.png,0,1,1,0,0,15,1,0,0,1,2,1,1,Manual,NA,NA,NA,63.15061614,96.68160075,164.403552,209.2182612,2,TRUE,1502.681324,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3118,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0029.png,0,1,1,0,0,16,2,1,0,1,3,0,1,Manual,NA,NA,NA,447.2328034,527.5039484,28.74821586,125.6448845,1,TRUE,7778.006538,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3119,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0029.png,0,1,1,0,0,16,2,1,0,1,3,0,1,Manual,NA,NA,NA,63.15061614,96.68160075,164.403552,209.2182612,2,TRUE,1502.681324,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3120,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0029.png,0,1,1,0,0,15,1,0,0,1,2,1,1,Manual,NA,NA,NA,447.2328034,527.5039484,28.74821586,125.6448845,1,TRUE,7778.006538,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3121,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0030.png,0,1,1,2,0,17,1,1,0,1,3,1,1,Manual,NA,NA,NA,417.7661806,471.6189741,66.29567497,125.6448845,2,TRUE,3196.120725,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3122,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0030.png,0,1,1,2,0,18,2,0,0,1,3,1,1,Manual,NA,NA,NA,417.7661806,471.6189741,66.29567497,125.6448845,2,TRUE,3196.120725,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3123,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0030.png,0,1,1,2,0,17,1,1,0,1,3,1,1,Manual,NA,NA,NA,190.1619215,225.725087,161.9811353,203.1622195,1,TRUE,1464.529713,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3124,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0030.png,0,1,1,2,0,18,2,0,0,1,3,1,1,Manual,NA,NA,NA,190.1619215,225.725087,161.9811353,203.1622195,1,TRUE,1464.529713,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,TRUE
3125,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0031.png,0,1,1,2,0,19,1,0,0,1,2,1,1,Manual,NA,NA,NA,420.8144519,508.19823,32.38184093,126.8560929,1,TRUE,8255.51707,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3126,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0032.png,0,1,1,2,0,20,1,0,0,1,2,1,1,Manual,NA,NA,NA,155.6148464,247.0629863,164.403552,263.7226374,1,TRUE,9082.545616,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3127,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0033.png,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3128,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0034.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3129,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0035.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3130,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0036.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3131,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0037.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3132,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0038.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3133,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0039.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3134,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0040.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3135,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0041.png,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3136,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0042.png,0,1,1,0,0,21,1,0,0,2,3,1,1,Manual,NA,NA,NA,428.9431755,510.2304109,28.74821586,120.8000511,2,TRUE,7482.6392,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3137,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0042.png,0,1,1,0,0,21,1,0,0,2,3,1,1,Animetrics,0.16,0,6.047,18,59,211,252,1,FALSE,1681,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3138,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0042.png,0,1,1,0,0,21,1,0,0,2,3,1,1,Google,0.196,0.004,2.99,426,504,31,121,2,TRUE,7020,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
3139,2016_CT8_R02_TSmyczek_USA_vs_VTroicki_SRB_MS222_clip.0043.png,0,1,1,0,0,22,1,0,1,1,1,1,1,Manual,NA,NA,NA,391.3478291,467.5546123,48.12754959,131.7009263,1,TRUE,6368.8582,2016,CT8,R02,TSmyczek,USA,VTroicki,SRB,MS222,FALSE
